;bname;gname;RNAP_1.0X_60min_1;RNAP_1.0X_60min_2;RNAP_1.0X_60min_3;RNAP_1.0X_125min_1;RNAP_1.0X_125min_2;RNAP_1.0X_125min_3;RNAP_0.5X_60min_1;RNAP_0.5X_60min_2;RNAP_0.5X_60min_3;RNAP_0.5X_125min_1;RNAP_0.5X_125min_2;RNAP_0.5X_125min_3;RNAP_0.25X_1;RNAP_0.25X_2;RNAP_0.25X_3;RNAP_0.5X_1;RNAP_0.5X_2;RNAP_0.5X_3;RNAP_0.75X_1;RNAP_0.75X_2;RNAP_0.75X_3;RNAP_1.0X_1;RNAP_1.0X_2;RNAP_1.0X_3;Start;End;Orientation;Length;Chr
2007;b1967;hchA;155.894618983759;132.707800924055;110.296363631043;2155.17309864135;2326.29309887181;2576.69169112004;166.979521874111;156.678624828769;130.996468013382;2033.54967824516;2057.19741827286;2296.7695071795;1974.50388188239;2023.20559961775;1549.67353658957;8041.69043523318;865.955135577066;3585.61893894417;10045.9195190633;9426.43789568229;3678.5371727025;6078.9857463284;18311.5009087926;22109.5853699535;2035835;2036686;+;852;NC_000913.3
2008;b1968;hprS;89.7235217172711;69.8008563301848;65.9615507989569;52.7838143382585;60.8103270335532;67.2943704342479;76.9961128641732;84.7605675303179;86.13466389921;45.3579853883678;43.3292496522673;38.8385312513059;120.442840057187;85.4875605472289;94.2923051364022;177.872081803761;73.9898375334835;163.294110913699;171.707854236956;215.735387313771;144.04627763657;113.237141824783;87.1457509044263;122.200629758922;2036794;2038152;-;1359;NC_000913.3
2009;b1969;hprR;79.6296255240781;81.8652018687353;64.8802139006134;64.7348666412604;79.8880766911385;103.3797574787;83.4897609370553;84.7605675303179;89.7236082283438;85.2180331539031;76.6111370663277;57.3751029848836;37.9347527739172;22.3895991909409;48.1710689283794;120.141669288505;72.6196553569375;107.340184796418;155.547115014654;200.325716791359;122.61790575675;223.007840532481;74.6963579180797;89.0318873957857;2038152;2038823;-;672;NC_000913.3
2010;b1970;hiuH;4.48617608586355;3.44695586815727;4.32534759337423;17.9265784545029;10.7312341823917;9.75280730931129;6.49364807288208;5.13700409274654;9.86959690511781;14.4320862599352;8.79144195843105;7.06155113660106;15.1739011095669;12.2125086496041;24.5979926442788;31.2056283866247;24.6632791778278;25.1221709097999;19.1908778264833;15.4096705224122;29.7616276108616;32.3534690927951;76.252532041373;57.6088683149202;2038956;2039369;+;414;NC_000913.3
2011;b1971;msrP;42.6186728157038;47.3956431871625;60.5548663072392;241.012888110539;233.70243330542;200.907830571813;64.0088167184091;61.6440491129584;65.498234006691;199.300238827677;240.508733577078;291.288984384794;200.105820882413;220.842864747008;188.584610272804;381.488807026486;160.311314655881;255.789376536144;436.339959002146;428.04640340034;315.473252675133;498.012327821239;596.014689221344;611.003148794608;2039478;2040482;+;1005;NC_000913.3
2012;b1972;msrQ;23.5524244507837;36.1930366156514;19.464064170184;64.7348666412604;69.1568425087468;71.1954933579724;26.90225630194;32.5343592540614;43.9645680318884;56.3538606340327;70.3315356674484;62.6712663373344;54.057022702832;41.7260712194808;63.5448143310537;109.219699353186;31.5141900605578;58.2377598363543;115.1452669589;115.572528918092;66.6660458483301;88.9720400051866;135.387148726519;104.743396936219;2040483;2041118;+;636;NC_000913.3
2013;b1973;zinT;24.6739684722495;31.8843417804548;38.928128340368;33.8613148585054;48.8867334975624;62.4179667795922;38.9618884372925;39.3836980443901;34.0949711267706;29.5514147227245;19.4667643365259;20.3019595177281;87.2499313800096;82.4344333848279;86.0929742549759;63.9715381925806;28.7738257074658;39.9670900837726;69.6931878961761;67.6313317372537;39.2853484463374;17.332215585426;18.6740894795199;15.7115095404328;2041375;2042025;+;651;NC_000913.3
2014;b1974;yodB;33.6463206439767;19.8199962419043;19.464064170184;19.9184205050032;11.9235935359908;23.4067375423471;34.3235683852338;35.1028613004347;30.5060267976369;37.1110789541191;21.9786048960776;34.4250617909302;7.58695055478344;10.1770905413368;19.4734108433874;7.80140709665617;4.11054652963797;10.2772517358272;4.04018480557543;12.8413921020102;3.5713953133034;13.8657724683408;10.8932188630533;12.2200629758922;2042368;2042898;+;531;NC_000913.3
2015;b1975;serU;106.546682039259;113.74954364919;126.516417106196;1242.9094395122;1017.08252862002;1194.71889539063;103.898369166113;116.438759435588;88.8263721460603;2419.77979624914;1485.12573083496;1444.96990132699;310.116603926773;353.145041784386;227.531431959579;422.836264638764;278.146981838836;227.241455047736;283.822982591674;211.454923279768;220.236044320376;186.032447283572;275.442819822919;251.384152646924;2043468;2043557;-;90;NC_000913.3
2016;b1976;mtfA;165.988515176952;160.283447869313;137.329786089632;2275.67954269662;2290.52231826384;2443.07823098248;158.630545780405;140.411445201739;115.743454614563;2784.70540596464;2769.93217704567;2721.34526926764;3777.35300746281;3733.97451961646;2965.08302999578;4259.56827477427;3469.30127101445;2588.72552056893;2846.31019552789;2517.7689448008;2038.07625879181;2344.47102818862;2858.69186448984;2677.93951500265;2043651;2044448;+;798;NC_000913.3
2017;b1977;asnT;5.60772010732944;8.61738967039319;17.3013903734969;5.97552615150096;4.76943741439633;5.85168438558677;13.9149601561759;15.4110122782396;5.38341649370063;4.8106954199784;5.02368111910346;6.17885724452593;193.467239146978;133.319886091512;217.282268357796;240.28333857701;93.1723880051274;156.442609756481;107.064897347749;74.4800741916592;96.4276734591917;82.0391537710162;71.584009671493;55.8631450326499;2044549;2044624;+;76;NC_000913.3
2018;b1978;yeeJ;309.546149924585;286.959076024093;288.71695185773;310.72735987805;330.283540946946;360.853870444518;294.997155310929;254.281702590954;254.815047368496;399.974962061061;394.358967849621;436.933476577191;569.021291608758;542.43892585325;508.358514648429;641.275663345137;475.453215261459;696.569284317179;610.067905641889;673.745038952135;674.993714214342;649.380343933959;504.200415947038;607.511702230067;2044938;2052014;+;7077;NC_000913.3
2019;b1981;shiA;373.474159148141;328.32254644198;300.611657739509;462.107355716074;466.212507257241;515.923506662567;383.125236300043;358.734119143467;394.783876204713;344.995585832737;310.212309104638;383.089149160608;226.660147824155;189.293884068864;271.602835447246;411.914294703446;371.319369843964;340.291224141835;400.988341953361;386.953948673907;520.233250637862;447.17116210399;379.706486083572;431.193650720766;2053643;2054959;+;1317;NC_000913.3
2020;b1982;amn;877.047424786325;862.600706006358;873.720213861593;1726.92705778378;1941.16102765931;2014.92999010371;913.74905025555;963.188267389976;945.686830726743;1790.26593843482;1892.67186162223;1899.55725574569;907.588960115969;921.026693990978;1701.36115789595;1598.50831410485;1508.57057637714;1346.31997739337;1678.69678671659;1531.55003136642;1857.12556291777;1502.12535073692;3205.71869398425;2356.72643106492;2055061;2056515;+;1455;NC_000913.3
2021;b1983;yeeN;4178.8730239819;3934.70012350153;3026.66197846361;1150.28878416393;1451.10133333008;1742.82666617393;3975.96794862466;4126.72662117305;4685.36682168411;1810.88320452044;1628.30064272941;1536.77006610281;1068.81165940512;1077.75388832756;634.423226950358;524.254556895294;571.365967619678;569.816512908643;376.747233119908;394.658783935113;274.997439124362;261.138714820418;365.700918973932;232.181196541951;2056858;2057574;+;717;NC_000913.3
2023;b1985;yeeO;113.275946168055;137.016495759252;123.272406411165;209.143415302534;239.664230073416;287.707815624683;116.885665311877;115.582592086797;114.84621853228;240.53477099892;179.596600007949;225.086942479159;66.3858173543551;64.1156704104217;96.3421378567588;153.687719804126;131.537488948415;151.874942318336;162.617438424411;238.84989309739;164.284184411956;211.453030142197;161.842108822506;190.283837767464;2058203;2059846;-;1644;NC_000913.3
2025;b1987;cbl;56.0772010732944;56.874771824595;70.2868983923312;27.8857887070045;26.2319057791798;26.3325797351405;43.6002084893511;33.3905266028525;36.7866793736209;35.736594548411;27.630246155069;30.8942862226297;188.725395050238;174.028248256859;140.413541344425;101.41829225653;47.9563761791097;126.752771408536;92.9242505282348;85.609280680068;94.0467432503228;67.0179002636471;49.7975719453865;80.3032709844342;2059964;2060914;-;951;NC_000913.3
2026;b1988;nac;12.3369842361248;15.5113014067077;15.1387165768098;16.9306574292527;35.7707806079725;20.4808953495537;10.204304114529;16.2671796270307;15.2530133988184;59.790071648303;68.4476552477846;71.4982052580858;121.391208876535;107.87715973817;71.7441452124799;93.616885159874;38.3651009432878;49.1024249600635;67.6730954933884;69.3435173508551;53.570929699551;68.1733813026755;35.7920048357465;47.1345286212983;2061016;2061933;-;918;NC_000913.3
2028;b1990;ldtA;99.8174179104641;99.9617201765609;147.061818174724;775.822478669874;760.725267596215;737.312232583933;106.681361197348;107.877085947677;146.2494814122;694.114624882598;656.218346182889;673.495439653326;490.30667960288;538.368089636715;616.999648827328;1709.28829487737;519.299044910931;806.19330283267;2262.50349112224;2320.86759923664;1647.6037045373;3386.71492539223;2605.03548239303;3341.31436226537;2062391;2063323;-;933;NC_000913.3
2029;b1991;cobT;368.987983062277;355.898193387239;313.587700519631;635.397614109602;684.414268965873;666.116739225961;393.329540414572;412.672662117305;424.392666920066;531.238222806186;495.460550371578;502.252824590751;146.997166998929;283.940826103296;188.584610272804;118.581387869174;738.528193158289;250.079792238463;143.426560597928;267.100955721812;159.522323994218;295.80314599127;236.538466740586;240.909812953303;2063388;2064467;-;1080;NC_000913.3
2030;b1992;cobS;311.789237967517;266.277340815149;248.707486619018;389.405120872812;356.515446726126;383.285327255934;289.431171248458;285.103727147433;298.779615400385;330.563499572802;286.977783928785;238.327350860286;30.3478022191338;70.2219247352237;46.1212362080228;39.7871761929464;280.887346191928;67.3730947126452;49.492263868299;111.292064884088;51.189999490682;120.170028058953;96.4827956441863;50.625975185839;2064479;2065222;-;744;NC_000913.3
2031;b1993;cobU;124.491386382714;105.132153978797;99.4829946476072;212.131178378284;162.160872089475;194.080865455295;82.5620969266436;95.890743064602;96.9014968866113;101.024603819546;79.1229776258794;84.7386136392128;70.1792926317468;50.8854527066839;54.3205670894491;85.8154780632178;195.936051246077;87.9275981842997;78.7836037087208;132.694385054105;103.570464085799;134.035800527294;99.5951438907729;85.5404408312451;2065219;2065764;-;546;NC_000913.3
2032;b1994;insH6;427.308272178504;434.316439387817;460.649518694355;683.20182332161;689.18370638027;670.993142880617;495.372581559862;429.796009093127;492.582609173607;572.47275497743;538.789800023846;609.941479423917;1013.80626788294;991.248618726202;986.994454851688;919.005755986096;1379.77345178181;1097.38210201444;887.8306110252;868.93419890269;992.847897098345;745.285270173316;915.030384496476;818.744219384775;2066305;2067285;-;981;NC_000913.3
2033;b1996;insD3;208.607187992655;211.126046924633;189.233957210122;298.776307575048;300.474557106969;299.411184395857;208.724402342638;221.747343336892;209.056007172041;283.831029778726;277.558381830466;308.942862226297;157.429224011756;164.868866769656;150.662704946208;211.418132319382;221.969512600451;231.809122485881;251.50150414707;262.820491687809;289.283020377575;272.693525210702;294.116909302439;331.687423631359;2068952;2069857;-;906;NC_000913.3
2034;b1997;insC3;141.314546704702;115.473021583269;124.353743309509;264.914992716542;304.051635167766;318.916799014479;129.872961457642;124.144265574708;125.613051519681;274.209638938769;246.788334975957;239.210044752361;55.9537603415279;58.0094160856196;80.9683924540845;100.638151546865;160.311314655881;106.198267936881;109.084989750536;107.867693656886;96.4276734591917;145.590610917578;171.179153562266;137.912139299354;2069815;2070180;-;366;NC_000913.3
2036;b2000;flu;1067.70990843553;975.488510688509;1079.17422454687;3354.26201304254;3320.72079977345;3595.86005494307;996.311147182193;976.886944970633;1005.80164823973;3862.3011800398;3741.3865134523;3983.59753493508;2916.23411949489;2742.72590089026;2545.89223868286;1983.89782467966;3285.69685935729;3117.43302653426;1902.92704342603;2242.10706101098;2795.21206521213;3172.95093317198;2239.3345634191;2037.25907040945;2071539;2074658;+;3120;NC_000913.3
2037;b2001;yeeR;68.4141853094192;38.7782535167693;58.392192510552;80.6696030452629;89.4269515199312;78.0224584744903;54.7321766142918;51.3700409274654;53.8341649370063;98.2756350081302;98.5897419624053;97.0963281282646;168.809649843932;173.010539202725;128.114545022286;98.2977294178677;145.239310713875;110.765935375027;79.7936499101147;88.17755910047;71.427906266068;80.8836727319878;63.8031390550264;99.5062270894076;2074779;2076311;+;1533;NC_000913.3
2038;b2002;yeeS;14.5800722790566;17.2347793407864;16.2200534751533;31.8694728080051;27.4242651327789;20.4808953495537;12.9872961457642;18.835681673404;9.86959690511781;26.1152037084542;35.7937279736121;35.3077556830053;50.2635474254403;46.8146164901492;48.1710689283794;46.0283018702714;43.8458296494717;52.5281755386725;18.1808316250894;29.9632482380238;34.5234880285995;34.6644311708519;42.0167013289198;48.8802519035686;2076308;2076754;+;447;NC_000913.3
2039;b2003;yeeT;5.60772010732944;5.17043380223591;12.9760427801227;10.9551312777518;10.7312341823917;12.6786495021047;5.56598406247035;2.56850204637327;6.28065257598406;15.1193284627893;11.3032825179828;16.7711839494275;16.1222699289148;24.4250172992083;13.3239126823177;14.0425327739811;19.1825504716439;31.9736720670181;18.1808316250894;17.1218561360136;19.0474416709515;16.1767345463976;23.3426118493999;20.9486793872437;2076817;2077038;+;222;NC_000913.3
2040;b2004;cbeA;10.093896193193;24.1286910771009;15.1387165768098;38.8409199847562;39.3478586687697;51.6898787393498;5.56598406247035;12.8425102318663;17.9447216456688;29.5514147227245;47.7249706314828;36.1904495750805;18.0190075676107;22.3895991909409;21.523243563744;21.0637991609716;6.85091088272996;18.2706697525817;26.2612012362403;17.1218561360136;28.5711625064272;18.4876966244544;12.4493929863466;15.7115095404328;2077112;2077480;+;369;NC_000913.3
2041;b2005;cbtA;6.72926412879533;9.4791286374325;10.8133689834356;6.97144717675112;8.34651547519358;10.7280880402424;4.63832005205863;6.84933879032872;13.4585412342516;6.87242202854057;13.1871629376466;11.4750205969767;16.1222699289148;7.12396337893574;10.2491636017828;11.7021106449842;10.9614574123679;19.4125866121181;22.2210164306648;14.5535777156116;35.713953133034;15.0212535073692;9.33704473975996;22.694402669514;2077569;2077943;+;375;NC_000913.3
2042;b2006;yeeW;26.9170565151813;11.2026065715111;11.8947058817791;28.8817097322546;16.6930309503872;32.1842641207273;20.408608229058;11.9863428830753;15.2530133988184;35.0493523455569;28.8861664348449;27.3635106543291;8.53531937413137;9.1593814872031;7.17441452124799;13.2623920643155;9.59127523582194;12.5610854549;18.1808316250894;17.1218561360136;13.0951161487791;21.9541397415396;7.78087061646664;12.2200629758922;2077940;2078134;+;195;NC_000913.3
2043;b4538;yoeF;6.72926412879533;6.89391173631455;9.73203208509201;9.9592102525016;8.34651547519358;7.80224584744903;7.42131208329381;1.71233469758218;18.8419577279522;5.49793762283246;8.16348181854312;7.9442450286762;70.1792926317468;59.0271251397533;58.4202325301622;60.0708346442525;34.2545544136498;76.5084295889361;53.5324486738744;71.9117957712571;74.9993015793713;67.0179002636471;23.3426118493999;34.9144656454062;2078575;2078931;+;357;NC_000913.3
2044;b2007;yeeX;1694.65301643496;1617.4840411328;1522.52235286773;1657.21258601627;1693.1502821107;1800.36822929886;1471.275120513;1488.8750195477;1616.81942027475;1385.48028095378;1108.97760704209;1258.72149009914;2020.97395403044;2449.62569329976;2109.27786924691;1386.3100410758;1700.39608109358;1828.20889211771;1244.37692011723;1210.51522881616;1252.36928986506;1093.08506292086;1339.86592015555;1269.14082621051;2079032;2079361;-;330;NC_000913.3
2045;b2008;yeeA;113.275946168055;127.537367121819;105.971016037669;274.874202969044;268.280854559794;278.930289046303;115.030337291054;128.425102318663;112.15451028543;189.67884798772;180.224560147836;204.784982961431;616.439732576155;518.013908554042;271.602835447246;528.155260443622;308.290989722848;380.258314225608;420.179219779844;420.341568139134;351.187205808167;418.28413612828;448.178147508478;631.951828181852;2079533;2080591;-;1059;NC_000913.3
